Sl No,District,Market,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Date
302,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1400,1300,06-03-2021
303,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1400,1300,08-02-2021
304,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1400,1300,17-08-2022
305,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1400,1300,20-03-2025
306,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1400,1300,29-04-2023
307,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1500,1300,07-09-2021
308,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1500,1300,20-12-2018
309,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1500,1300,22-11-2019
310,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1600,1300,26-04-2023
311,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1800,1500,04-02-2022
312,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1800,1500,18-01-2020
313,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,2000,1600,13-12-2024
314,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1300,1500,1400,07-04-2025
315,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1300,1500,1400,17-03-2025
316,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1400,1600,1500,09-01-2023
317,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1400,1600,1500,23-02-2022
318,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1400,1600,1500,25-02-2022
319,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1400,1700,1500,18-09-2021
320,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1400,1700,1600,19-07-2022
321,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1400,1900,1700,09-12-2022
322,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1400,2000,1800,01-03-2019
323,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1500,1600,1550,27-10-2023
324,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1500,1800,1600,24-12-2020
325,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1500,1900,1700,27-08-2024
326,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1500,2000,1800,05-08-2024
327,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1500,2000,1800,07-12-2022
328,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1600,2000,1800,10-02-2025
329,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1600,2000,1800,22-10-2019
330,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1600,2200,2000,30-08-2024
331,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1700,2000,1900,20-12-2022
332,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1700,2500,2100,08-11-2024
333,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1800,2000,1900,05-11-2020
334,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1800,2000,1900,17-08-2020
335,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1800,2000,1900,24-11-2020
336,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1800,2200,2000,27-02-2019
337,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2000,2200,2100,03-03-2023
338,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2000,2200,2100,24-11-2022
339,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2000,2400,2200,06-05-2024
340,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2000,2400,2200,07-07-2020
341,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2000,2400,2200,20-04-2019
342,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2000,2500,2300,08-05-2019
343,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2000,2500,2300,29-07-2019
344,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2000,2600,2300,20-07-2019
345,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2000,3000,2500,07-06-2019
346,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2000,3000,2500,27-04-2019
347,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2400,2600,2500,23-06-2020
348,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2400,2800,2600,05-10-2021
349,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2500,3000,2700,30-12-2023
350,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2500,3000,2800,26-07-2019
351,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2500,4000,3500,28-05-2019
352,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2600,3000,2800,01-10-2024
353,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2800,3200,3000,11-09-2020
354,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2800,3500,3200,07-10-2022
355,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2800,3500,3200,14-10-2022
356,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,3000,3600,3400,23-09-2020
357,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,3000,4000,3500,15-09-2020
358,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,3000,4000,3500,21-05-2024
359,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,3000,4000,3500,22-09-2020
360,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,3100,3500,3300,05-05-2022
361,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,3500,4500,4000,24-06-2024
362,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,4000,4200,4100,06-06-2024
363,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,4000,5000,4500,30-05-2019
364,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,4100,4600,4400,24-07-2024
365,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,7000,8000,7500,03-06-2022
366,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,7000,8000,7500,18-05-2022
367,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,8000,9000,8500,08-12-2021
368,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,8000,10000,9000,03-07-2023
369,Chamrajnagar,Chamaraj Nagar,Tomato,Hybrid,FAQ,300,600,500,15-02-2022
370,Chamrajnagar,Chamaraj Nagar,Tomato,Hybrid,FAQ,400,2000,1300,06-10-2021
371,Chamrajnagar,Chamaraj Nagar,Tomato,Hybrid,FAQ,2200,5000,3800,02-12-2021
372,Chamrajnagar,Chamaraj Nagar,Tomato,Hybrid,FAQ,2500,6000,4500,15-12-2021
373,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,300,250,17-04-2021
374,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,400,300,05-08-2022
375,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,400,300,06-10-2023
376,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,400,300,10-03-2022
377,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,400,300,29-07-2022
378,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,400,300,30-07-2022
379,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,500,300,10-04-2021
380,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,500,350,18-08-2022
381,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,500,350,22-08-2022
382,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,500,400,09-04-2021
383,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,600,400,03-05-2023
384,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,600,400,10-10-2023
385,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,600,400,15-07-2021
386,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,700,450,14-10-2023
387,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,700,450,19-04-2023
388,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,700,500,23-10-2020
389,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,800,500,02-12-2022
390,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,800,500,07-03-2024
391,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,800,500,16-11-2020
392,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,800,500,16-10-2023
393,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,800,500,20-03-2023
394,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,800,500,22-09-2021
395,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,1000,600,06-03-2024
396,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,300,500,300,30-04-2020
397,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,300,700,300,08-06-2020
398,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,300,800,500,05-07-2021
399,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,300,1100,800,21-08-2021
400,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,300,1200,800,16-12-2020
401,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,300,1200,900,04-09-2023
402,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,900,600,18-06-2021
403,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,900,600,19-06-2021
404,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1000,700,07-11-2022
405,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1000,700,15-10-2020
406,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1200,800,13-05-2023
407,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1200,800,22-02-2024
408,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1300,900,16-08-2021
409,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1400,1000,14-01-2021
410,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1500,1000,20-07-2021
411,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1600,1000,10-01-2024
412,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1600,1000,13-01-2021
413,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1600,1000,13-01-2024
414,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1600,1200,18-04-2022
415,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1800,1000,03-10-2020
416,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1800,1100,17-01-2024
417,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1800,1400,15-09-2022
418,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,2200,1500,18-02-2021
419,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,2200,1500,27-08-2020
420,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,2600,2000,26-10-2021
421,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,800,650,02-04-2025
422,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1000,750,24-12-2022
423,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1400,900,08-05-2024
424,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1500,1000,11-11-2023
425,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1500,1000,19-02-2025
426,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1600,1000,06-11-2023
427,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1600,1100,02-05-2024
428,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1900,1200,21-12-2023
429,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2000,500,24-06-2020
430,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2000,1300,06-11-2024
431,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2000,1300,18-12-2024
432,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2200,1400,03-02-2024
433,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2200,1800,10-09-2022
434,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2400,2000,27-04-2022
435,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2500,2000,29-04-2022
436,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,3000,2000,14-09-2020
437,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,3000,2800,30-10-2021
438,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,600,1600,1000,21-10-2022
439,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,600,1800,1200,24-01-2023
440,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,600,2200,1500,14-01-2023
441,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,800,900,800,17-06-2020
442,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,800,1200,1000,17-08-2021
443,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,800,3000,1800,21-01-2023
444,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,2000,1500,23-08-2023
445,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,2500,1800,25-10-2024
446,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,2800,2000,10-06-2024
447,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,3300,2200,27-06-2024
448,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,4500,3000,07-10-2024
449,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,4800,3000,26-06-2023
450,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,5500,4500,12-05-2022
451,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1200,1300,1250,12-04-2022
452,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1500,2000,1750,27-05-2025
453,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1500,3800,3400,15-06-2022
454,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1500,4000,2500,05-10-2024
455,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,2000,4000,3000,30-05-2022
456,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,Ref grade-1,500,1000,750,06-02-2025
457,Bangalore,Channapatana,Tomato,Tomato,FAQ,100,180,140,29-04-2021
458,Bangalore,Channapatana,Tomato,Tomato,FAQ,150,3250,2500,20-04-2022
459,Bangalore,Channapatana,Tomato,Tomato,FAQ,160,300,230,02-05-2021
460,Bangalore,Channapatana,Tomato,Tomato,FAQ,250,500,400,15-05-2021
461,Bangalore,Channapatana,Tomato,Tomato,FAQ,250,600,400,05-04-2023
462,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,550,425,15-10-2018
463,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,600,450,07-04-2020
464,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,600,450,21-02-2020
465,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,800,550,21-09-2023
466,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,650,450,01-08-2022
467,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,650,500,10-05-2021
468,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,650,500,26-03-2021
469,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,650,500,30-03-2022
470,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,700,600,21-05-2021
471,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,750,550,16-09-2023
472,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,1000,750,05-07-2021
473,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,600,500,15-08-2018
474,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,650,500,17-10-2018
475,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,650,550,04-08-2018
476,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,700,550,04-05-2020
477,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,700,550,07-09-2018
478,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,750,600,03-08-2022
479,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,800,600,15-09-2023
480,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,900,650,25-04-2023
481,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1000,700,02-02-2022
482,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1000,700,07-02-2019
483,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1000,700,16-03-2019
484,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1000,800,12-07-2021
485,Bangalore,Channapatana,Tomato,Tomato,FAQ,450,750,600,03-09-2018
486,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,850,650,13-08-2018
487,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,900,700,04-05-2023
488,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1000,750,01-08-2020
489,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1000,800,14-11-2020
490,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1000,800,16-11-2020
491,Bangalore,Channapatana,Tomato,Tomato,FAQ,550,1000,750,19-04-2023
492,Bangalore,Channapatana,Tomato,Tomato,FAQ,550,1150,800,28-06-2018
493,Bangalore,Channapatana,Tomato,Tomato,FAQ,550,1250,1000,18-06-2020
494,Bangalore,Channapatana,Tomato,Tomato,FAQ,550,1350,1050,19-06-2020
495,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1000,800,14-09-2019
496,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1100,800,24-02-2021
497,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1200,900,25-12-2019
498,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1250,1000,23-12-2022
499,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1400,1000,28-01-2019
500,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1200,1000,21-12-2020
501,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1300,1000,19-09-2019
502,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1400,1100,11-10-2019
503,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1400,1150,19-02-2021
504,Bangalore,Channapatana,Tomato,Tomato,FAQ,700,1400,1150,24-05-2023
505,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1100,900,23-10-2018
506,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1250,1000,13-12-2019
507,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1400,1150,26-06-2018
508,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1100,29-10-2018
509,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1200,01-09-2023
510,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1200,05-10-2019
511,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1200,06-12-2018
512,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1200,30-08-2023
513,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1200,30-12-2019
514,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1250,29-07-2021
515,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1750,1100,19-01-2019
516,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1750,1250,11-03-2023
517,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1750,1250,28-08-2023
518,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1900,1400,04-03-2023
519,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,2000,1400,02-10-2019
520,Bangalore,Channapatana,Tomato,Tomato,FAQ,800,1500,1100,23-05-2023
521,Bangalore,Channapatana,Tomato,Tomato,FAQ,800,1500,1250,17-05-2023
522,Bangalore,Channapatana,Tomato,Tomato,FAQ,850,1750,1400,11-11-2019
523,Bangalore,Channapatana,Tomato,Tomato,FAQ,900,1750,1450,16-01-2024
524,Bangalore,Channapatana,Tomato,Tomato,FAQ,900,2000,1600,12-01-2023
525,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2000,1500,18-01-2022
526,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2000,1750,21-10-2020
527,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2100,1750,10-10-2020
528,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2200,1600,10-07-2018
529,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2250,1500,26-04-2019
530,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2500,1750,07-01-2022
531,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2800,1900,26-07-2021
532,Bangalore,Channapatana,Tomato,Tomato,FAQ,1050,2000,1750,26-09-2020
533,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2000,1750,27-10-2020
534,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2250,1500,30-09-2021
535,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2500,1750,17-07-2019
536,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2500,2000,18-07-2020
537,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,3000,2250,22-10-2021
538,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,2500,2000,27-04-2019
539,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3000,2250,10-09-2022
540,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3000,2500,01-01-2024
541,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3000,2500,05-09-2022
542,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3000,2500,29-08-2020
543,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,30000,2250,18-06-2019
544,Bangalore,Channapatana,Tomato,Tomato,FAQ,1700,2100,1900,17-07-2018
545,Bangalore,Channapatana,Tomato,Tomato,FAQ,1750,3250,2750,09-07-2020
546,Bangalore,Channapatana,Tomato,Tomato,FAQ,1750,3500,3000,18-11-2023
547,Bangalore,Channapatana,Tomato,Tomato,FAQ,1750,3750,2750,23-04-2022
548,Bangalore,Channapatana,Tomato,Tomato,FAQ,1750,3750,3000,11-10-2022
549,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,2500,2250,24-06-2020
550,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,2800,2400,20-08-2020
551,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,4000,3000,02-11-2021
552,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,4000,3000,20-12-2021
553,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,4750,3750,06-11-2021
554,Bangalore,Channapatana,Tomato,Tomato,FAQ,2250,3400,3000,25-06-2020
555,Bangalore,Channapatana,Tomato,Tomato,FAQ,2500,5500,4000,09-08-2023
556,Bangalore,Channapatana,Tomato,Tomato,FAQ,2500,5500,4000,25-05-2022
557,Bangalore,Channapatana,Tomato,Tomato,FAQ,2500,6000,4500,29-12-2021
558,Bangalore,Channapatana,Tomato,Tomato,FAQ,3000,4200,3600,30-05-2019
559,Bangalore,Channapatana,Tomato,Tomato,FAQ,3000,6500,4500,13-12-2021
560,Bangalore,Channapatana,Tomato,Tomato,FAQ,5000,8000,6000,27-12-2021
561,Bangalore,Channapatana,Tomato,Tomato,FAQ,6000,10000,8000,04-07-2023
562,Bangalore,Channapatana,Tomato,Tomato,FAQ,8000,12000,10000,17-05-2022
563,Hassan,Channarayapatna,Tomato,Tomato,FAQ,750,750,750,01-06-2021
564,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,03-09-2022
565,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,05-08-2021
566,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,07-08-2022
567,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,11-08-2020
568,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,11-05-2021
569,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,22-07-2022
570,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,23-04-2020
571,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1333,1500,1333,02-09-2020
572,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1500,1500,1500,11-09-2021
573,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1500,1500,1500,24-09-2021
574,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1500,1500,1500,26-08-2021
575,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,03-12-2020
576,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,04-01-2023
577,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,08-04-2023
578,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,09-12-2022
579,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,19-06-2023
580,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,25-09-2020
581,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,31-03-2024
582,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2500,2500,2500,21-09-2020
583,Hassan,Channarayapatna,Tomato,Tomato,FAQ,3000,3000,3000,01-10-2020
