Sl No,District,Market,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Date
302,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1400,1300,2021-03-06
303,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1400,1300,2021-02-08
304,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1400,1300,2022-08-17
305,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1400,1300,2025-03-20
306,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1400,1300,2023-04-29
307,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1500,1300,2021-09-07
308,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1500,1300,2018-12-20
309,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1500,1300,2019-11-22
310,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1600,1300,2023-04-26
311,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1800,1500,2022-02-04
312,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,1800,1500,2020-01-18
313,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1200,2000,1600,2024-12-13
314,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1300,1500,1400,2025-04-07
315,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1300,1500,1400,2025-03-17
316,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1400,1600,1500,2023-01-09
317,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1400,1600,1500,2022-02-23
318,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1400,1600,1500,2022-02-25
319,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1400,1700,1500,2021-09-18
320,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1400,1700,1600,2022-07-19
321,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1400,1900,1700,2022-12-09
322,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1400,2000,1800,2019-03-01
323,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1500,1600,1550,2023-10-27
324,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1500,1800,1600,2020-12-24
325,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1500,1900,1700,2024-08-27
326,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1500,2000,1800,2024-08-05
327,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1500,2000,1800,2022-12-07
328,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1600,2000,1800,2025-02-10
329,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1600,2000,1800,2019-10-22
330,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1600,2200,2000,2024-08-30
331,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1700,2000,1900,2022-12-20
332,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1700,2500,2100,2024-11-08
333,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1800,2000,1900,2020-11-05
334,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1800,2000,1900,2020-08-17
335,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1800,2000,1900,2020-11-24
336,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1800,2200,2000,2019-02-27
337,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2000,2200,2100,2023-03-03
338,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2000,2200,2100,2022-11-24
339,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2000,2400,2200,2024-05-06
340,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2000,2400,2200,2020-07-07
341,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2000,2400,2200,2019-04-20
342,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2000,2500,2300,2019-05-08
343,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2000,2500,2300,2019-07-29
344,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2000,2600,2300,2019-07-20
345,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2000,3000,2500,2019-06-07
346,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2000,3000,2500,2019-04-27
347,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2400,2600,2500,2020-06-23
348,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2400,2800,2600,2021-10-05
349,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2500,3000,2700,2023-12-30
350,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2500,3000,2800,2019-07-26
351,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2500,4000,3500,2019-05-28
352,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2600,3000,2800,2024-10-01
353,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2800,3200,3000,2020-09-11
354,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2800,3500,3200,2022-10-07
355,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2800,3500,3200,2022-10-14
356,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,3000,3600,3400,2020-09-23
357,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,3000,4000,3500,2020-09-15
358,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,3000,4000,3500,2024-05-21
359,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,3000,4000,3500,2020-09-22
360,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,3100,3500,3300,2022-05-05
361,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,3500,4500,4000,2024-06-24
362,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,4000,4200,4100,2024-06-06
363,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,4000,5000,4500,2019-05-30
364,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,4100,4600,4400,2024-07-24
365,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,7000,8000,7500,2022-06-03
366,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,7000,8000,7500,2022-05-18
367,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,8000,9000,8500,2021-12-08
368,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,8000,10000,9000,2023-07-03
369,Chamrajnagar,Chamaraj Nagar,Tomato,Hybrid,FAQ,300,600,500,2022-02-15
370,Chamrajnagar,Chamaraj Nagar,Tomato,Hybrid,FAQ,400,2000,1300,2021-10-06
371,Chamrajnagar,Chamaraj Nagar,Tomato,Hybrid,FAQ,2200,5000,3800,2021-12-02
372,Chamrajnagar,Chamaraj Nagar,Tomato,Hybrid,FAQ,2500,6000,4500,2021-12-15
373,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,300,250,2021-04-17
374,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,400,300,2022-08-05
375,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,400,300,2023-10-06
376,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,400,300,2022-03-10
377,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,400,300,2022-07-29
378,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,400,300,2022-07-30
379,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,500,300,2021-04-10
380,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,500,350,2022-08-18
381,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,500,350,2022-08-22
382,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,500,400,2021-04-09
383,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,600,400,2023-05-03
384,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,600,400,2023-10-10
385,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,600,400,2021-07-15
386,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,700,450,2023-10-14
387,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,700,450,2023-04-19
388,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,700,500,2020-10-23
389,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,800,500,2022-12-02
390,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,800,500,2024-03-07
391,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,800,500,2020-11-16
392,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,800,500,2023-10-16
393,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,800,500,2023-03-20
394,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,800,500,2021-09-22
395,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,200,1000,600,2024-03-06
396,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,300,500,300,2020-04-30
397,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,300,700,300,2020-06-08
398,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,300,800,500,2021-07-05
399,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,300,1100,800,2021-08-21
400,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,300,1200,800,2020-12-16
401,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,300,1200,900,2023-09-04
402,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,900,600,2021-06-18
403,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,900,600,2021-06-19
404,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1000,700,2022-11-07
405,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1000,700,2020-10-15
406,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1200,800,2023-05-13
407,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1200,800,2024-02-22
408,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1300,900,2021-08-16
409,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1400,1000,2021-01-14
410,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1500,1000,2021-07-20
411,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1600,1000,2024-01-10
412,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1600,1000,2021-01-13
413,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1600,1000,2024-01-13
414,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1600,1200,2022-04-18
415,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1800,1000,2020-10-03
416,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1800,1100,2024-01-17
417,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1800,1400,2022-09-15
418,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,2200,1500,2021-02-18
419,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,2200,1500,2020-08-27
420,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,2600,2000,2021-10-26
421,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,800,650,2025-04-02
422,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1000,750,2022-12-24
423,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1400,900,2024-05-08
424,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1500,1000,2023-11-11
425,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1500,1000,2025-02-19
426,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1600,1000,2023-11-06
427,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1600,1100,2024-05-02
428,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1900,1200,2023-12-21
429,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2000,500,2020-06-24
430,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2000,1300,2024-11-06
431,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2000,1300,2024-12-18
432,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2200,1400,2024-02-03
433,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2200,1800,2022-09-10
434,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2400,2000,2022-04-27
435,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2500,2000,2022-04-29
436,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,3000,2000,2020-09-14
437,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,3000,2800,2021-10-30
438,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,600,1600,1000,2022-10-21
439,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,600,1800,1200,2023-01-24
440,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,600,2200,1500,2023-01-14
441,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,800,900,800,2020-06-17
442,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,800,1200,1000,2021-08-17
443,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,800,3000,1800,2023-01-21
444,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,2000,1500,2023-08-23
445,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,2500,1800,2024-10-25
446,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,2800,2000,2024-06-10
447,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,3300,2200,2024-06-27
448,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,4500,3000,2024-10-07
449,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,4800,3000,2023-06-26
450,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,5500,4500,2022-05-12
451,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1200,1300,1250,2022-04-12
452,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1500,2000,1750,2025-05-27
453,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1500,3800,3400,2022-06-15
454,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1500,4000,2500,2024-10-05
455,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,2000,4000,3000,2022-05-30
456,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,Ref grade-1,500,1000,750,2025-02-06
457,Bangalore,Channapatana,Tomato,Tomato,FAQ,100,180,140,2021-04-29
458,Bangalore,Channapatana,Tomato,Tomato,FAQ,150,3250,2500,2022-04-20
459,Bangalore,Channapatana,Tomato,Tomato,FAQ,160,300,230,2021-05-02
460,Bangalore,Channapatana,Tomato,Tomato,FAQ,250,500,400,2021-05-15
461,Bangalore,Channapatana,Tomato,Tomato,FAQ,250,600,400,2023-04-05
462,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,550,425,2018-10-15
463,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,600,450,2020-04-07
464,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,600,450,2020-02-21
465,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,800,550,2023-09-21
466,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,650,450,2022-08-01
467,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,650,500,2021-05-10
468,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,650,500,2021-03-26
469,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,650,500,2022-03-30
470,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,700,600,2021-05-21
471,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,750,550,2023-09-16
472,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,1000,750,2021-07-05
473,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,600,500,2018-08-15
474,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,650,500,2018-10-17
475,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,650,550,2018-08-04
476,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,700,550,2020-05-04
477,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,700,550,2018-09-07
478,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,750,600,2022-08-03
479,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,800,600,2023-09-15
480,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,900,650,2023-04-25
481,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1000,700,2022-02-02
482,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1000,700,2019-02-07
483,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1000,700,2019-03-16
484,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1000,800,2021-07-12
485,Bangalore,Channapatana,Tomato,Tomato,FAQ,450,750,600,2018-09-03
486,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,850,650,2018-08-13
487,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,900,700,2023-05-04
488,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1000,750,2020-08-01
489,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1000,800,2020-11-14
490,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1000,800,2020-11-16
491,Bangalore,Channapatana,Tomato,Tomato,FAQ,550,1000,750,2023-04-19
492,Bangalore,Channapatana,Tomato,Tomato,FAQ,550,1150,800,2018-06-28
493,Bangalore,Channapatana,Tomato,Tomato,FAQ,550,1250,1000,2020-06-18
494,Bangalore,Channapatana,Tomato,Tomato,FAQ,550,1350,1050,2020-06-19
495,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1000,800,2019-09-14
496,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1100,800,2021-02-24
497,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1200,900,2019-12-25
498,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1250,1000,2022-12-23
499,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1400,1000,2019-01-28
500,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1200,1000,2020-12-21
501,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1300,1000,2019-09-19
502,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1400,1100,2019-10-11
503,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1400,1150,2021-02-19
504,Bangalore,Channapatana,Tomato,Tomato,FAQ,700,1400,1150,2023-05-24
505,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1100,900,2018-10-23
506,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1250,1000,2019-12-13
507,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1400,1150,2018-06-26
508,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1100,2018-10-29
509,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1200,2023-09-01
510,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1200,2019-10-05
511,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1200,2018-12-06
512,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1200,2023-08-30
513,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1200,2019-12-30
514,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1250,2021-07-29
515,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1750,1100,2019-01-19
516,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1750,1250,2023-03-11
517,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1750,1250,2023-08-28
518,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1900,1400,2023-03-04
519,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,2000,1400,2019-10-02
520,Bangalore,Channapatana,Tomato,Tomato,FAQ,800,1500,1100,2023-05-23
521,Bangalore,Channapatana,Tomato,Tomato,FAQ,800,1500,1250,2023-05-17
522,Bangalore,Channapatana,Tomato,Tomato,FAQ,850,1750,1400,2019-11-11
523,Bangalore,Channapatana,Tomato,Tomato,FAQ,900,1750,1450,2024-01-16
524,Bangalore,Channapatana,Tomato,Tomato,FAQ,900,2000,1600,2023-01-12
525,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2000,1500,2022-01-18
526,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2000,1750,2020-10-21
527,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2100,1750,2020-10-10
528,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2200,1600,2018-07-10
529,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2250,1500,2019-04-26
530,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2500,1750,2022-01-07
531,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2800,1900,2021-07-26
532,Bangalore,Channapatana,Tomato,Tomato,FAQ,1050,2000,1750,2020-09-26
533,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2000,1750,2020-10-27
534,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2250,1500,2021-09-30
535,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2500,1750,2019-07-17
536,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2500,2000,2020-07-18
537,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,3000,2250,2021-10-22
538,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,2500,2000,2019-04-27
539,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3000,2250,2022-09-10
540,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3000,2500,2024-01-01
541,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3000,2500,2022-09-05
542,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3000,2500,2020-08-29
543,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,30000,2250,2019-06-18
544,Bangalore,Channapatana,Tomato,Tomato,FAQ,1700,2100,1900,2018-07-17
545,Bangalore,Channapatana,Tomato,Tomato,FAQ,1750,3250,2750,2020-07-09
546,Bangalore,Channapatana,Tomato,Tomato,FAQ,1750,3500,3000,2023-11-18
547,Bangalore,Channapatana,Tomato,Tomato,FAQ,1750,3750,2750,2022-04-23
548,Bangalore,Channapatana,Tomato,Tomato,FAQ,1750,3750,3000,2022-10-11
549,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,2500,2250,2020-06-24
550,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,2800,2400,2020-08-20
551,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,4000,3000,2021-11-02
552,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,4000,3000,2021-12-20
553,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,4750,3750,2021-11-06
554,Bangalore,Channapatana,Tomato,Tomato,FAQ,2250,3400,3000,2020-06-25
555,Bangalore,Channapatana,Tomato,Tomato,FAQ,2500,5500,4000,2023-08-09
556,Bangalore,Channapatana,Tomato,Tomato,FAQ,2500,5500,4000,2022-05-25
557,Bangalore,Channapatana,Tomato,Tomato,FAQ,2500,6000,4500,2021-12-29
558,Bangalore,Channapatana,Tomato,Tomato,FAQ,3000,4200,3600,2019-05-30
559,Bangalore,Channapatana,Tomato,Tomato,FAQ,3000,6500,4500,2021-12-13
560,Bangalore,Channapatana,Tomato,Tomato,FAQ,5000,8000,6000,2021-12-27
561,Bangalore,Channapatana,Tomato,Tomato,FAQ,6000,10000,8000,2023-07-04
562,Bangalore,Channapatana,Tomato,Tomato,FAQ,8000,12000,10000,2022-05-17
563,Hassan,Channarayapatna,Tomato,Tomato,FAQ,750,750,750,2021-06-01
564,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,2022-09-03
565,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,2021-08-05
566,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,2022-08-07
567,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,2020-08-11
568,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,2021-05-11
569,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,2022-07-22
570,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,2020-04-23
571,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1333,1500,1333,2020-09-02
572,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1500,1500,1500,2021-09-11
573,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1500,1500,1500,2021-09-24
574,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1500,1500,1500,2021-08-26
575,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,2020-12-03
576,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,2023-01-04
577,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,2023-04-08
578,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,2022-12-09
579,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,2023-06-19
580,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,2020-09-25
581,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,2024-03-31
582,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2500,2500,2500,2020-09-21
583,Hassan,Channarayapatna,Tomato,Tomato,FAQ,3000,3000,3000,2020-10-01
